Date,Q (ft3/s),
12/23/2012,"300,000",
12/24/2012,"309,000",
12/25/2012,"312,000",
12/26/2012,"318,000",
12/27/2012,"327,000",
12/28/2012,"334,000",
12/29/2012,"353,000",
12/30/2012,"355,000",
12/31/2012,"363,000",
1/1/2013,"375,000",
1/2/2013,"402,000",
1/3/2013,"426,000",
1/4/2013,"437,000",
1/5/2013,"439,000",
1/6/2013,"442,000",
1/7/2013,"443,000",
1/8/2013,"448,000",
1/9/2013,"458,000",
1/10/2013,"468,000",
1/11/2013,"509,000",
1/12/2013,"512,000",
1/13/2013,"499,000",
1/14/2013,"496,000",
1/15/2013,"505,000",
1/16/2013,"521,000",
1/17/2013,"537,000",
1/18/2013,"550,000",
1/19/2013,"568,000",
1/20/2013,"591,000",
1/21/2013,"615,000",
1/22/2013,"636,000",
1/23/2013,"652,000",
1/24/2013,"663,000",
1/25/2013,"673,000",
1/26/2013,"685,000",
1/27/2013,"694,000",
1/28/2013,"704,000",
1/29/2013,"710,000",
1/30/2013,"717,000",
1/31/2013,"713,000",
2/1/2013,"708,000",
2/2/2013,"697,000",
2/3/2013,"679,000",
2/4/2013,"659,000",
2/5/2013,"642,000",
2/6/2013,"629,000",
2/7/2013,"623,000",
2/8/2013,"618,000",
2/9/2013,"617,000",
2/10/2013,"621,000",
2/11/2013,"636,000",
2/12/2013,"661,000",
2/13/2013,"676,000",
2/14/2013,"691,000",
2/15/2013,"703,000",
2/16/2013,"707,000",
2/17/2013,"702,000",
2/18/2013,"689,000",
2/19/2013,"673,000",
2/20/2013,"658,000",
2/21/2013,"646,000",
2/22/2013,"637,000",
2/23/2013,"632,000",
2/24/2013,"620,000",
2/25/2013,"613,000",
2/26/2013,"603,000",
2/27/2013,"585,000",
2/28/2013,"571,000",
3/1/2013,"561,000",
3/2/2013,"550,000",
3/3/2013,"538,000",
3/4/2013,"524,000",
3/5/2013,"507,000",
3/6/2013,"491,000",
3/7/2013,"481,000",
3/8/2013,"478,000",
3/9/2013,"477,000",
3/10/2013,"481,000",
3/11/2013,"492,000",
3/12/2013,"501,000",
3/13/2013,"505,000",
3/14/2013,"504,000",
3/15/2013,"505,000",
3/16/2013,"508,000",
3/17/2013,"518,000",
3/18/2013,"538,000",
3/19/2013,"563,000",
3/20/2013,"585,000",
3/21/2013,"608,000",
3/22/2013,"627,000",
3/23/2013,"641,000",
3/24/2013,"655,000",
3/25/2013,"666,000",
3/26/2013,"677,000",
3/27/2013,"694,000",
3/28/2013,"709,000",
3/29/2013,"719,000",
3/30/2013,"721,000",
3/31/2013,"720,000",
4/1/2013,"716,000",
4/2/2013,"707,000",
4/3/2013,"704,000",
4/4/2013,"689,000",
4/5/2013,"669,000",
4/6/2013,"654,000",
4/7/2013,"640,000",
4/8/2013,"623,000",
4/9/2013,"605,000",
4/10/2013,"586,000",
4/11/2013,"563,000",
4/12/2013,"545,000",
4/13/2013,"539,000",
4/14/2013,"551,000",
4/15/2013,"559,000",
4/16/2013,"561,000",
4/17/2013,"561,000",
4/18/2013,"563,000",
4/19/2013,"571,000",
4/20/2013,"585,000",
4/21/2013,"605,000",
4/22/2013,"627,000",
4/23/2013,"648,000",
4/24/2013,"669,000",
4/25/2013,"692,000",
4/26/2013,"721,000",
4/27/2013,"747,000",
4/28/2013,"770,000",
4/29/2013,"790,000",
4/30/2013,"809,000",
5/1/2013,"828,000",
5/2/2013,"845,000",
5/3/2013,"862,000",
5/4/2013,"873,000",
5/5/2013,"886,000",
5/6/2013,"894,000",
5/7/2013,"904,000",
5/8/2013,"911,000",
5/9/2013,"917,000",
5/10/2013,"934,000",
5/11/2013,"946,000",
5/12/2013,"953,000",
5/13/2013,"959,000",
5/14/2013,"963,000",
5/15/2013,"966,000",
5/16/2013,"968,000",
5/17/2013,"969,000",
5/18/2013,"970,000",
5/19/2013,"971,000",
5/20/2013,"975,000",
5/21/2013,"978,000",
5/22/2013,"991,000",
5/23/2013,"998,000",
5/24/2013,"1,000,000",
5/25/2013,"1,000,000",
5/26/2013,"999,000",
5/27/2013,"996,000",
5/28/2013,"991,000",
5/29/2013,"986,000",
5/30/2013,"977,000",
5/31/2013,"963,000",
6/1/2013,"947,000",
6/2/2013,"928,000",
6/3/2013,"909,000",
6/4/2013,"885,000",
6/5/2013,"862,000",
6/6/2013,"843,000",
6/7/2013,"833,000",
6/8/2013,"823,000",
6/9/2013,"820,000",
6/10/2013,"822,000",
6/11/2013,"825,000",
6/12/2013,"834,000",
6/13/2013,"843,000",
6/14/2013,"851,000",
6/15/2013,"859,000",
6/16/2013,"868,000",
6/17/2013,"875,000",
6/18/2013,"878,000",
6/19/2013,"880,000",
6/20/2013,"879,000",
6/21/2013,"876,000",
6/22/2013,"871,000",
6/23/2013,"866,000",
6/24/2013,"859,000",
6/25/2013,"854,000",
6/26/2013,"848,000",
6/27/2013,"843,000",
6/28/2013,"835,000",
6/29/2013,"827,000",
6/30/2013,"812,000",
7/1/2013,"793,000",
7/2/2013,"767,000",
7/3/2013,"737,000",
7/4/2013,"708,000",
7/5/2013,"679,000",
7/6/2013,"661,000",
7/7/2013,"643,000",
7/8/2013,"624,000",
7/9/2013,"611,000",
7/10/2013,"602,000",
7/11/2013,"598,000",
7/12/2013,"602,000",
7/13/2013,"611,000",
7/14/2013,"625,000",
7/15/2013,"637,000",
7/16/2013,"644,000",
7/17/2013,"651,000",
7/18/2013,"658,000",
7/19/2013,"668,000",
7/20/2013,"677,000",
7/21/2013,"684,000",
7/22/2013,"689,000",
7/23/2013,"691,000",
7/24/2013,"688,000",
7/25/2013,"684,000",
7/26/2013,"676,000",
7/27/2013,"664,000",
7/28/2013,"648,000",
7/29/2013,"621,000",
7/30/2013,"588,000",
7/31/2013,"553,000",
8/1/2013,"522,000",
8/2/2013,"500,000",
8/3/2013,"475,000",
8/4/2013,"452,000",
8/5/2013,"432,000",
8/6/2013,"412,000",
8/7/2013,"393,000",
8/8/2013,"376,000",
8/9/2013,"358,000",
8/10/2013,"342,000",
8/11/2013,"332,000",
8/12/2013,"323,000",
8/13/2013,"314,000",
8/14/2013,"316,000",
8/15/2013,"328,000",
8/16/2013,"343,000",
8/17/2013,"370,000",
8/18/2013,"398,000",
8/19/2013,"427,000",
8/20/2013,"451,000",
8/21/2013,"465,000",
8/22/2013,"470,000",
8/23/2013,"473,000",
8/24/2013,"471,000",
8/25/2013,"459,000",
8/26/2013,"441,000",
8/27/2013,"421,000",
8/28/2013,"398,000",
8/29/2013,"375,000",
8/30/2013,"355,000",
8/31/2013,"338,000",
9/1/2013,"325,000",
9/2/2013,"314,000",
9/3/2013,"304,000",
9/4/2013,"295,000",
9/5/2013,"283,000",
9/6/2013,"275,000",
9/7/2013,"267,000",
9/8/2013,"265,000",
9/9/2013,"264,000",
9/10/2013,"256,000",
9/11/2013,"259,000",
9/12/2013,"257,000",
9/13/2013,"250,000",
9/14/2013,"245,000",
9/15/2013,"234,000",
9/16/2013,"222,000",
9/17/2013,"217,000",
9/18/2013,"214,000",
9/19/2013,"216,000",
9/20/2013,"211,000",
9/21/2013,"219,000",
9/22/2013,"222,000",
9/23/2013,"221,000",
9/24/2013,"217,000",
9/25/2013,"216,000",
9/26/2013,"217,000",
9/27/2013,"216,000",
9/28/2013,"214,000",
9/29/2013,"213,000",
9/30/2013,"208,000",
10/1/2013,"210,000",
10/2/2013,"215,000",
10/3/2013,"222,000",
10/4/2013,"226,000",
10/5/2013,"227,000",
10/6/2013,"225,000",
10/7/2013,"216,000",
10/8/2013,"213,000",
10/9/2013,"206,000",
10/10/2013,"207,000",
10/11/2013,"206,000",
10/12/2013,"205,000",
10/13/2013,"210,000",
10/14/2013,"224,000",
10/15/2013,"246,000",
10/16/2013,"262,000",
10/17/2013,"268,000",
10/18/2013,"267,000",
10/19/2013,"263,000",
10/20/2013,"253,000",
10/21/2013,"243,000",
10/22/2013,"238,000",
10/23/2013,"225,000",
10/24/2013,"212,000",
10/25/2013,"198,000",
10/26/2013,"191,000",
10/27/2013,"185,000",
10/28/2013,"184,000",
10/29/2013,"182,000",
10/30/2013,"184,000",
10/31/2013,"189,000",
11/1/2013,"196,000",
11/2/2013,"206,000",
11/3/2013,"223,000",
11/4/2013,"238,000",
11/5/2013,"249,000",
11/6/2013,"251,000",
11/7/2013,"244,000",
11/8/2013,"242,000",
11/9/2013,"235,000",
11/10/2013,"234,000",
11/11/2013,"241,000",
11/12/2013,"251,000",
11/13/2013,"260,000",
11/14/2013,"266,000",
11/15/2013,"266,000",
11/16/2013,"264,000",
11/17/2013,"262,000",
11/18/2013,"259,000",
11/19/2013,"260,000",
11/20/2013,"257,000",
11/21/2013,"252,000",
11/22/2013,"245,000",
11/23/2013,"239,000",
11/24/2013,"242,000",
11/25/2013,"253,000",
11/26/2013,"279,000",
11/27/2013,"314,000",
11/28/2013,"342,000",
11/29/2013,"356,000",
11/30/2013,"368,000",
12/1/2013,"369,000",
12/2/2013,"361,000",
12/3/2013,"348,000",
12/4/2013,"333,000",
12/5/2013,"320,000",
12/6/2013,"311,000",
12/7/2013,"304,000",
12/8/2013,"306,000",
12/9/2013,"320,000",
12/10/2013,"328,000",
12/11/2013,"330,000",
12/12/2013,"327,000",
12/13/2013,"326,000",
12/14/2013,"329,000",
12/15/2013,"334,000",
12/16/2013,"351,000",
12/17/2013,"386,000",
12/18/2013,"427,000",
12/19/2013,"463,000",
12/20/2013,"492,000",
12/21/2013,"511,000",
12/22/2013,"524,000",
12/23/2013,"533,000",
12/24/2013,"543,000",
12/25/2013,"554,000",
12/26/2013,"568,000",
12/27/2013,"585,000",
12/28/2013,"602,000",
12/29/2013,"621,000",
12/30/2013,"639,000",
12/31/2013,"652,000",
1/1/2014,"656,000",
1/2/2014,"663,000",
1/3/2014,"669,000",
1/4/2014,"673,000",
1/5/2014,"678,000",
1/6/2014,"683,000",
1/7/2014,"683,000",
1/8/2014,"681,000",
1/9/2014,"678,000",
1/10/2014,"672,000",
1/11/2014,"666,000",
1/12/2014,"658,000",
1/13/2014,"647,000",
1/14/2014,"633,000",
1/15/2014,"620,000",
1/16/2014,"607,000",
1/17/2014,"596,000",
1/18/2014,"583,000",
1/19/2014,"573,000",
1/20/2014,"567,000",
1/21/2014,"566,000",
1/22/2014,"565,000",
1/23/2014,"570,000",
1/24/2014,"579,000",
1/25/2014,"587,000",
1/26/2014,"592,000",
1/27/2014,"595,000",
1/28/2014,"587,000",
1/29/2014,"567,000",
1/30/2014,"539,000",
1/31/2014,"508,000",
2/1/2014,"480,000",
2/2/2014,"451,000",
2/3/2014,"428,000",
2/4/2014,"405,000",
2/5/2014,"387,000",
2/6/2014,"373,000",
2/7/2014,"374,000",
2/8/2014,"381,000",
2/9/2014,"392,000",
2/10/2014,"407,000",
2/11/2014,"429,000",
2/12/2014,"468,000",
2/13/2014,"500,000",
2/14/2014,"524,000",
2/15/2014,"546,000",
2/16/2014,"565,000",
2/17/2014,"581,000",
2/18/2014,"591,000",
2/19/2014,"589,000",
2/20/2014,"574,000",
2/21/2014,"567,000",
2/22/2014,"543,000",
2/23/2014,"515,000",
2/24/2014,"489,000",
2/25/2014,"471,000",
2/26/2014,"464,000",
2/27/2014,"460,000",
2/28/2014,"462,000",
3/1/2014,"476,000",
3/2/2014,"502,000",
3/3/2014,"530,000",
3/4/2014,"553,000",
3/5/2014,"578,000",
3/6/2014,"598,000",
3/7/2014,"614,000",
3/8/2014,"626,000",
3/9/2014,"633,000",
3/10/2014,"636,000",
3/11/2014,"636,000",
3/12/2014,"632,000",
3/13/2014,"622,000",
3/14/2014,"612,000",
3/15/2014,"601,000",
3/16/2014,"592,000",
3/17/2014,"579,000",
3/18/2014,"568,000",
3/19/2014,"561,000",
3/20/2014,"559,000",
3/21/2014,"557,000",
3/22/2014,"554,000",
3/23/2014,"553,000",
3/24/2014,"552,000",
3/25/2014,"551,000",
3/26/2014,"548,000",
3/27/2014,"539,000",
3/28/2014,"534,000",
3/29/2014,"555,000",
3/30/2014,"559,000",
3/31/2014,"551,000",
4/1/2014,"549,000",
4/2/2014,"549,000",
4/3/2014,"544,000",
4/4/2014,"536,000",
4/5/2014,"531,000",
4/6/2014,"526,000",
4/7/2014,"534,000",
4/8/2014,"555,000",
4/9/2014,"575,000",
4/10/2014,"597,000",
4/11/2014,"626,000",
4/12/2014,"654,000",
4/13/2014,"680,000",
4/14/2014,"711,000",
4/15/2014,"745,000",
4/16/2014,"772,000",
4/17/2014,"792,000",
4/18/2014,"810,000",
4/19/2014,"827,000",
4/20/2014,"840,000",
4/21/2014,"849,000",
4/22/2014,"855,000",
4/23/2014,"856,000",
4/24/2014,"849,000",
4/25/2014,"838,000",
4/26/2014,"818,000",
4/27/2014,"794,000",
4/28/2014,"767,000",
4/29/2014,"736,000",
4/30/2014,"707,000",
5/1/2014,"676,000",
5/2/2014,"655,000",
5/3/2014,"633,000",
5/4/2014,"612,000",
5/5/2014,"604,000",
5/6/2014,"610,000",
5/7/2014,"622,000",
5/8/2014,"634,000",
5/9/2014,"647,000",
5/10/2014,"664,000",
5/11/2014,"674,000",
5/12/2014,"686,000",
5/13/2014,"694,000",
5/14/2014,"697,000",
5/15/2014,"694,000",
5/16/2014,"688,000",
5/17/2014,"681,000",
5/18/2014,"673,000",
5/19/2014,"665,000",
5/20/2014,"657,000",
5/21/2014,"649,000",
5/22/2014,"644,000",
5/23/2014,"642,000",
5/24/2014,"642,000",
5/25/2014,"644,000",
5/26/2014,"648,000",
5/27/2014,"652,000",
5/28/2014,"666,000",
5/29/2014,"677,000",
5/30/2014,"680,000",
5/31/2014,"683,000",
6/1/2014,"685,000",
6/2/2014,"683,000",
6/3/2014,"675,000",
6/4/2014,"663,000",
6/5/2014,"648,000",
6/6/2014,"631,000",
6/7/2014,"612,000",
6/8/2014,"591,000",
6/9/2014,"566,000",
6/10/2014,"551,000",
6/11/2014,"547,000",
6/12/2014,"552,000",
6/13/2014,"565,000",
6/14/2014,"588,000",
6/15/2014,"608,000",
6/16/2014,"621,000",
6/17/2014,"632,000",
6/18/2014,"640,000",
6/19/2014,"648,000",
6/20/2014,"656,000",
6/21/2014,"658,000",
6/22/2014,"658,000",
6/23/2014,"655,000",
6/24/2014,"647,000",
6/25/2014,"636,000",
6/26/2014,"620,000",
6/27/2014,"604,000",
6/28/2014,"587,000",
6/29/2014,"567,000",
6/30/2014,"548,000",
7/1/2014,"534,000",
7/2/2014,"526,000",
7/3/2014,"526,000",
7/4/2014,"529,000",
7/5/2014,"537,000",
7/6/2014,"545,000",
7/7/2014,"554,000",
7/8/2014,"560,000",
7/9/2014,"561,000",
7/10/2014,"559,000",
7/11/2014,"557,000",
7/12/2014,"553,000",
7/13/2014,"548,000",
7/14/2014,"540,000",
7/15/2014,"537,000",
7/16/2014,"537,000",
7/17/2014,"533,000",
7/18/2014,"539,000",
7/19/2014,"546,000",
7/20/2014,"550,000",
7/21/2014,"556,000",
7/22/2014,"559,000",
7/23/2014,"559,000",
7/24/2014,"558,000",
7/25/2014,"553,000",
7/26/2014,"542,000",
7/27/2014,"530,000",
7/28/2014,"515,000",
7/29/2014,"498,000",
7/30/2014,"480,000",
7/31/2014,"459,000",
8/1/2014,"438,000",
8/2/2014,"420,000",
8/3/2014,"405,000",
8/4/2014,"392,000",
8/5/2014,"379,000",
8/6/2014,"368,000",
8/7/2014,"365,000",
8/8/2014,"358,000",
8/9/2014,"344,000",
8/10/2014,"329,000",
8/11/2014,"315,000",
8/12/2014,"303,000",
8/13/2014,"291,000",
8/14/2014,"282,000",
8/15/2014,"280,000",
8/16/2014,"282,000",
8/17/2014,"283,000",
8/18/2014,"280,000",
8/19/2014,"272,000",
8/20/2014,"265,000",
8/21/2014,"261,000",
8/22/2014,"257,000",
8/23/2014,"257,000",
8/24/2014,"261,000",
8/25/2014,"267,000",
8/26/2014,"280,000",
8/27/2014,"282,000",
8/28/2014,"278,000",
8/29/2014,"281,000",
8/30/2014,"288,000",
8/31/2014,"294,000",
9/1/2014,"299,000",
9/2/2014,"304,000",
9/3/2014,"308,000",
9/4/2014,"308,000",
9/5/2014,"310,000",
9/6/2014,"306,000",
9/7/2014,"298,000",
9/8/2014,"290,000",
9/9/2014,"284,000",
9/10/2014,"282,000",
9/11/2014,"284,000",
9/12/2014,"290,000",
9/13/2014,"295,000",
9/14/2014,"305,000",
9/15/2014,"312,000",
9/16/2014,"316,000",
9/17/2014,"320,000",
9/18/2014,"325,000",
9/19/2014,"330,000",
9/20/2014,"340,000",
9/21/2014,"356,000",
9/22/2014,"372,000",
9/23/2014,"388,000",
9/24/2014,"401,000",
9/25/2014,"405,000",
9/26/2014,"400,000",
9/27/2014,"390,000",
9/28/2014,"377,000",
9/29/2014,"365,000",
9/30/2014,"352,000",
10/1/2014,"343,000",
10/2/2014,"331,000",
10/3/2014,"318,000",
10/4/2014,"304,000",
10/5/2014,"292,000",
10/6/2014,"280,000",
10/7/2014,"268,000",
10/8/2014,"258,000",
10/9/2014,"249,000",
10/10/2014,"245,000",
10/11/2014,"250,000",
10/12/2014,"264,000",
10/13/2014,"285,000",
10/14/2014,"312,000",
10/15/2014,"341,000",
10/16/2014,"363,000",
10/17/2014,"374,000",
10/18/2014,"387,000",
10/19/2014,"400,000",
10/20/2014,"410,000",
10/21/2014,"424,000",
10/22/2014,"443,000",
10/23/2014,"464,000",
10/24/2014,"482,000",
10/25/2014,"497,000",
10/26/2014,"506,000",
10/27/2014,"510,000",
10/28/2014,"506,000",
10/29/2014,"491,000",
10/30/2014,"469,000",
10/31/2014,"447,000",
11/1/2014,"425,000",
11/2/2014,"402,000",
11/3/2014,"379,000",
11/4/2014,"362,000",
11/5/2014,"348,000",
11/6/2014,"335,000",
11/7/2014,"325,000",
11/8/2014,"314,000",
11/9/2014,"304,000",
11/10/2014,"296,000",
11/11/2014,"291,000",
11/12/2014,"288,000",
11/13/2014,"284,000",
11/14/2014,"277,000",
11/15/2014,"270,000",
11/16/2014,"269,000",
11/17/2014,"275,000",
11/18/2014,"281,000",
11/19/2014,"293,000",
11/20/2014,"300,000",
11/21/2014,"303,000",
11/22/2014,"303,000",
11/23/2014,"302,000",
11/24/2014,"296,000",
11/25/2014,"289,000",
11/26/2014,"284,000",
11/27/2014,"278,000",
11/28/2014,"277,000",
11/29/2014,"282,000",
11/30/2014,"286,000",
12/1/2014,"289,000",
12/2/2014,"289,000",
12/3/2014,"291,000",
12/4/2014,"293,000",
12/5/2014,"299,000",
12/6/2014,"306,000",
12/7/2014,"313,000",
12/8/2014,"318,000",
12/9/2014,"322,000",
12/10/2014,"327,000",
12/11/2014,"330,000",
12/12/2014,"336,000",
12/13/2014,"340,000",
12/14/2014,"355,000",
12/15/2014,"386,000",
12/16/2014,"418,000",
12/17/2014,"445,000",
12/18/2014,"470,000",
12/19/2014,"489,000",
12/20/2014,"496,000",
12/21/2014,"486,000",
12/22/2014,"464,000",
12/23/2014,"443,000",
12/24/2014,"423,000",
12/25/2014,"397,000",
12/26/2014,"375,000",
12/27/2014,"353,000",
12/28/2014,"340,000",
12/29/2014,"338,000",
12/30/2014,"339,000",
12/31/2014,"340,000",
1/1/2015,"345,000",
1/2/2015,"353,000",
1/3/2015,"364,000",
1/4/2015,"398,000",
1/5/2015,"433,000",
1/6/2015,"466,000",
1/7/2015,"495,000",
1/8/2015,"516,000",
1/9/2015,"529,000",
1/10/2015,"537,000",
1/11/2015,"545,000",
1/12/2015,"552,000",
1/13/2015,"556,000",
1/14/2015,"557,000",
1/15/2015,"556,000",
1/16/2015,"549,000",
1/17/2015,"538,000",
1/18/2015,"522,000",
1/19/2015,"505,000",
1/20/2015,"486,000",
1/21/2015,"466,000",
1/22/2015,"450,000",
1/23/2015,"445,000",
1/24/2015,"435,000",
1/25/2015,"427,000",
1/26/2015,"419,000",
1/27/2015,"409,000",
1/28/2015,"396,000",
1/29/2015,"380,000",
1/30/2015,"364,000",
1/31/2015,"349,000",
2/1/2015,"339,000",
2/2/2015,"332,000",
2/3/2015,"326,000",
2/4/2015,"322,000",
2/5/2015,"321,000",
2/6/2015,"320,000",
2/7/2015,"318,000",
2/8/2015,"319,000",
2/9/2015,"319,000",
2/10/2015,"319,000",
2/11/2015,"320,000",
2/12/2015,"320,000",
2/13/2015,"323,000",
2/14/2015,"329,000",
2/15/2015,"336,000",
2/16/2015,"344,000",
2/17/2015,"345,000",
2/18/2015,"337,000",
2/19/2015,"330,000",
2/20/2015,"327,000",
2/21/2015,"330,000",
2/22/2015,"327,000",
2/23/2015,"326,000",
2/24/2015,"332,000",
2/25/2015,"350,000",
2/26/2015,"371,000",
2/27/2015,"391,000",
2/28/2015,"409,000",
3/1/2015,"427,000",
3/2/2015,"462,000",
3/3/2015,"493,000",
3/4/2015,"515,000",
3/5/2015,"532,000",
3/6/2015,"541,000",
3/7/2015,"550,000",
3/8/2015,"558,000",
3/9/2015,"567,000",
3/10/2015,"582,000",
3/11/2015,"604,000",
3/12/2015,"630,000",
3/13/2015,"657,000",
3/14/2015,"686,000",
3/15/2015,"714,000",
3/16/2015,"739,000",
3/17/2015,"764,000",
3/18/2015,"786,000",
3/19/2015,"807,000",
3/20/2015,"830,000",
3/21/2015,"852,000",
3/22/2015,"875,000",
3/23/2015,"896,000",
3/24/2015,"918,000",
3/25/2015,"936,000",
3/26/2015,"951,000",
3/27/2015,"966,000",
3/28/2015,"978,000",
3/29/2015,"987,000",
3/30/2015,"997,000",
3/31/2015,"1,010,000",
4/1/2015,"1,010,000",
4/2/2015,"1,020,000",
4/3/2015,"1,020,000",
4/4/2015,"1,020,000",
4/5/2015,"1,010,000",
4/6/2015,"1,000,000",
4/7/2015,"988,000",
4/8/2015,"965,000",
4/9/2015,"939,000",
4/10/2015,"915,000",
4/11/2015,"891,000",
4/12/2015,"868,000",
4/13/2015,"852,000",
4/14/2015,"843,000",
4/15/2015,"835,000",
4/16/2015,"829,000",
4/17/2015,"836,000",
4/18/2015,"843,000",
4/19/2015,"850,000",
4/20/2015,"862,000",
4/21/2015,"877,000",
4/22/2015,"891,000",
4/23/2015,"904,000",
4/24/2015,"915,000",
4/25/2015,"925,000",
4/26/2015,"934,000",
4/27/2015,"945,000",
4/28/2015,"958,000",
4/29/2015,"961,000",
4/30/2015,"967,000",
5/1/2015,"974,000",
5/2/2015,"978,000",
5/3/2015,"979,000",
5/4/2015,"979,000",
5/5/2015,"977,000",
5/6/2015,"968,000",
5/7/2015,"952,000",
5/8/2015,"931,000",
5/9/2015,"902,000",
5/10/2015,"866,000",
5/11/2015,"827,000",
5/12/2015,"786,000",
5/13/2015,"742,000",
5/14/2015,"708,000",
5/15/2015,"686,000",
5/16/2015,"675,000",
5/17/2015,"669,000",
5/18/2015,"668,000",
5/19/2015,"672,000",
5/20/2015,"680,000",
5/21/2015,"686,000",
5/22/2015,"691,000",
5/23/2015,"694,000",
5/24/2015,"696,000",
5/25/2015,"701,000",
5/26/2015,"715,000",
5/27/2015,"726,000",
5/28/2015,"733,000",
5/29/2015,"740,000",
5/30/2015,"749,000",
5/31/2015,"758,000",
6/1/2015,"764,000",
6/2/2015,"769,000",
6/3/2015,"775,000",
6/4/2015,"784,000",
6/5/2015,"793,000",
6/6/2015,"801,000",
6/7/2015,"809,000",
6/8/2015,"819,000",
6/9/2015,"828,000",
6/10/2015,"832,000",
6/11/2015,"832,000",
6/12/2015,"830,000",
6/13/2015,"822,000",
6/14/2015,"814,000",
6/15/2015,"808,000",
6/16/2015,"804,000",
6/17/2015,"797,000",
6/18/2015,"792,000",
6/19/2015,"789,000",
6/20/2015,"786,000",
6/21/2015,"783,000",
6/22/2015,"779,000",
6/23/2015,"777,000",
6/24/2015,"776,000",
6/25/2015,"779,000",
6/26/2015,"785,000",
6/27/2015,"794,000",
6/28/2015,"807,000",
6/29/2015,"817,000",
6/30/2015,"830,000",
7/1/2015,"843,000",
7/2/2015,"855,000",
7/3/2015,"868,000",
7/4/2015,"883,000",
7/5/2015,"901,000",
7/6/2015,"917,000",
7/7/2015,"931,000",
7/8/2015,"944,000",
7/9/2015,"955,000",
7/10/2015,"965,000",
7/11/2015,"972,000",
7/12/2015,"981,000",
7/13/2015,"989,000",
7/14/2015,"999,000",
7/15/2015,"1,010,000",
7/16/2015,"1,020,000",
7/17/2015,"1,020,000",
7/18/2015,"1,030,000",
7/19/2015,"1,040,000",
7/20/2015,"1,050,000",
7/21/2015,"1,050,000",
7/22/2015,"1,060,000",
7/23/2015,"1,060,000",
7/24/2015,"1,060,000",
7/25/2015,"1,060,000",
7/26/2015,"1,060,000",
7/27/2015,"1,060,000",
7/28/2015,"1,060,000",
7/29/2015,"1,060,000",
7/30/2015,"1,060,000",
7/31/2015,"1,050,000",
8/1/2015,"1,050,000",
8/2/2015,"1,040,000",
8/3/2015,"1,030,000",
8/4/2015,"1,020,000",
8/5/2015,"1,000,000",
8/6/2015,"985,000",
8/7/2015,"964,000",
8/8/2015,"939,000",
8/9/2015,"912,000",
8/10/2015,"881,000",
8/11/2015,"852,000",
8/12/2015,"827,000",
8/13/2015,"797,000",
8/14/2015,"761,000",
8/15/2015,"721,000",
8/16/2015,"686,000",
8/17/2015,"653,000",
8/18/2015,"620,000",
8/19/2015,"589,000",
8/20/2015,"558,000",
8/21/2015,"528,000",
8/22/2015,"503,000",
8/23/2015,"482,000",
8/24/2015,"460,000",
8/25/2015,"444,000",
8/26/2015,"428,000",
8/27/2015,"411,000",
8/28/2015,"395,000",
8/29/2015,"381,000",
8/30/2015,"368,000",
8/31/2015,"360,000",
9/1/2015,"354,000",
9/2/2015,"350,000",
9/3/2015,"347,000",
9/4/2015,"341,000",
9/5/2015,"331,000",
9/6/2015,"319,000",
9/7/2015,"308,000",
9/8/2015,"298,000",
9/9/2015,"287,000",
9/10/2015,"275,000",
9/11/2015,"271,000",
9/12/2015,"271,000",
9/13/2015,"274,000",
9/14/2015,"277,000",
9/15/2015,"272,000",
9/16/2015,"267,000",
9/17/2015,"268,000",
9/18/2015,"265,000",
9/19/2015,"265,000",
9/20/2015,"267,000",
9/21/2015,"270,000",
9/22/2015,"275,000",
9/23/2015,"277,000",
9/24/2015,"280,000",
9/25/2015,"280,000",
9/26/2015,"276,000",
9/27/2015,"273,000",
9/28/2015,"271,000",
9/29/2015,"267,000",
9/30/2015,"260,000",
10/1/2015,"256,000",
10/2/2015,"252,000",
10/3/2015,"248,000",
10/4/2015,"241,000",
10/5/2015,"237,000",
10/6/2015,"233,000",
10/7/2015,"232,000",
10/8/2015,"236,000",
10/9/2015,"250,000",
10/10/2015,"266,000",
10/11/2015,"279,000",
10/12/2015,"284,000",
10/13/2015,"283,000",
10/14/2015,"278,000",
10/15/2015,"270,000",
10/16/2015,"260,000",
10/17/2015,"252,000",
10/18/2015,"250,000",
10/19/2015,"243,000",
10/20/2015,"241,000",
10/21/2015,"233,000",
10/22/2015,"228,000",
10/23/2015,"227,000",
10/24/2015,"228,000",
10/25/2015,"241,000",
10/26/2015,"286,000",
10/27/2015,"294,000",
10/28/2015,"288,000",
10/29/2015,"277,000",
10/30/2015,"265,000",
10/31/2015,"264,000",
11/1/2015,"275,000",
11/2/2015,"276,000",
11/3/2015,"277,000",
11/4/2015,"285,000",
11/5/2015,"294,000",
11/6/2015,"299,000",
11/7/2015,"303,000",
11/8/2015,"316,000",
11/9/2015,"336,000",
11/10/2015,"350,000",
11/11/2015,"354,000",
11/12/2015,"349,000",
11/13/2015,"343,000",
11/14/2015,"339,000",
11/15/2015,"336,000",
11/16/2015,"333,000",
11/17/2015,"333,000",
11/18/2015,"352,000",
11/19/2015,"363,000",
11/20/2015,"378,000",
11/21/2015,"397,000",
11/22/2015,"423,000",
11/23/2015,"440,000",
11/24/2015,"453,000",
11/25/2015,"472,000",
11/26/2015,"492,000",
11/27/2015,"514,000",
11/28/2015,"534,000",
